class,order,family,genus,species,adult_body_mass_g,maximum_longevity_y,litter_or_clutch_size_n,female_maturity_d,birth_or_hatching_weight_g
Mammalia,Cetacea,Ziphiidae,Indopacetus,pacificus,2150000.0,,0.97,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,bidens,2350000.0,,1.0,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,bowdoini,1930000.0,,1.0,,106906.53
Mammalia,Cetacea,Ziphiidae,Mesoplodon,carlhubbsi,1500000.0,,1.0,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,densirostris,1070000.0,27.0,1.0,3287.169,60000.0
Mammalia,Cetacea,Ziphiidae,Mesoplodon,europaeus,5600000.0,48.0,,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,ginkgodens,1500000.0,,,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,grayi,2900000.0,,1.0,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,hectori,900000.0,30.0,1.0,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,layardii,1500000.0,,1.0,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,mirus,2100000.0,,0.97,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,peruvianus,1060000.0,,,,
Mammalia,Cetacea,Ziphiidae,Mesoplodon,stejnegeri,1930000.0,,1.0,,106906.53
Mammalia,Cetacea,Ziphiidae,Tasmacetus,shepherdi,5600000.0,,,,
Mammalia,Cetacea,Ziphiidae,Ziphius,cavirostris,2950000.0,62.0,1.0,,
Mammalia,Chiroptera,Craseonycteridae,Craseonycteris,thonglongyai,1.98,,1.0,,
Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,infusca,9.05,,,,
Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,io,3.97,,1.0,,0.59
Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,plicata,6.57,,0.99,226.19,2.0
Mammalia,Chiroptera,Emballonuridae,Centronycteris,centralis,23.0,,0.98,,
Mammalia,Chiroptera,Emballonuridae,Centronycteris,maximiliani,23.0,,0.98,,
Mammalia,Chiroptera,Emballonuridae,Coleura,afra,10.68,,1.0,365.0,
Mammalia,Chiroptera,Emballonuridae,Coleura,seychellensis,10.64,,,,
Mammalia,Chiroptera,Emballonuridae,Cormura,brevirostris,9.26,,,,
Mammalia,Chiroptera,Emballonuridae,Cyttarops,alecto,5.3,,,,
Mammalia,Chiroptera,Emballonuridae,Diclidurus,albus,18.5,,1.0,,0.51
Mammalia,Chiroptera,Emballonuridae,Diclidurus,ingens,12.3,,,,
Mammalia,Chiroptera,Emballonuridae,Diclidurus,isabellus,12.61,,,,
Mammalia,Chiroptera,Emballonuridae,Diclidurus,scutatus,13.62,,,,
Mammalia,Chiroptera,Emballonuridae,Emballonura,alecto,5.25,,,,
Mammalia,Chiroptera,Emballonuridae,Emballonura,atrata,4.55,,,,
Mammalia,Chiroptera,Emballonuridae,Emballonura,beccarii,4.31,,,,
Mammalia,Chiroptera,Emballonuridae,Emballonura,dianae,13.21,,1.5,,
Mammalia,Chiroptera,Emballonuridae,Emballonura,furax,15.94,,,,
Mammalia,Chiroptera,Emballonuridae,Emballonura,monticola,5.0,,1.0,365.25,1.125
Mammalia,Chiroptera,Emballonuridae,Emballonura,raffrayana,5.61,,,,
Mammalia,Chiroptera,Emballonuridae,Emballonura,semicaudata,6.29,,,,
Mammalia,Chiroptera,Emballonuridae,Mosia,nigrescens,3.33,,0.98,,
Mammalia,Chiroptera,Emballonuridae,Peropteryx,kappleri,9.85,,1.0,,1.09
Mammalia,Chiroptera,Emballonuridae,Peropteryx,leucoptera,12.8,,,,
Mammalia,Chiroptera,Emballonuridae,Peropteryx,macrotis,230.99,19.4,1.0,,
Mammalia,Chiroptera,Emballonuridae,Peropteryx,trinitatis,5.68,19.4,1.0,,
Mammalia,Chiroptera,Emballonuridae,Rhynchonycteris,naso,4.14,,0.99,547.5,0.98
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,flaviventris,45.25,,,,
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,mixtus,38.29,,,,
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,peli,53.35,,1.0,,
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,saccolaimus,43.0,,1.0,,
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,bilineata,7.9,6.0,0.995,365.0,3.49
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,canescens,3.41,,1.0,,
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,gymnura,6.11,,,,
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,leptura,,,,,
Mammalia,Chiroptera,Emballonuridae,Taphozous,achates,25.99,20.0,1.0,152.2,5.8
Mammalia,Chiroptera,Emballonuridae,Taphozous,australis,24.22,,1.0,347.935,8.91
Mammalia,Chiroptera,Emballonuridae,Taphozous,georgianus,24.43,5.0,1.0,278.27,6.565
Mammalia,Chiroptera,Emballonuridae,Taphozous,hamiltoni,39.15,,,,
Mammalia,Chiroptera,Emballonuridae,Taphozous,hildegardeae,29.37,,1.0,,
Mammalia,Chiroptera,Emballonuridae,Taphozous,hilli,21.99,,1.0,,
Mammalia,Chiroptera,Emballonuridae,Taphozous,kapalgensis,26.45,,,,
Mammalia,Chiroptera,Emballonuridae,Taphozous,longimanus,25.11,,0.99,169.16,5.52
Mammalia,Chiroptera,Emballonuridae,Taphozous,mauritianus,27.97,,1.0,,
Mammalia,Chiroptera,Emballonuridae,Taphozous,melanopogon,25.99,20.0,1.0,152.2,5.8
Mammalia,Chiroptera,Emballonuridae,Taphozous,nudiventris,32.49,,1.0,347.935,8.91
Mammalia,Chiroptera,Emballonuridae,Taphozous,perforatus,24.22,,1.0,347.935,8.91
Mammalia,Chiroptera,Emballonuridae,Taphozous,theobaldi,36.83,,,,
Mammalia,Chiroptera,Emballonuridae,Taphozous,troughtoni,27.48,5.0,1.0,278.27,6.565
Mammalia,Chiroptera,Furipteridae,Amorphochilus,schnablii,4.15,,0.995,,0.06
Mammalia,Chiroptera,Furipteridae,Furipterus,horrens,3.15,,1.0,,
Mammalia,Chiroptera,Hipposideridae,Anthops,ornatus,17.94,,,,
Mammalia,Chiroptera,Hipposideridae,Asellia,patrizii,8.72,,,,
Mammalia,Chiroptera,Hipposideridae,Asellia,tridens,10.0,,1.0,730.5,
Mammalia,Chiroptera,Hipposideridae,Aselliscus,stoliczkanus,6.09,,,,
Mammalia,Chiroptera,Hipposideridae,Aselliscus,tricuspidatus,4.08,,0.99,,
Mammalia,Chiroptera,Hipposideridae,Cloeotis,percivali,4.16,,0.99,,
Mammalia,Chiroptera,Hipposideridae,Coelops,frithii,7.52,,0.98,,
Mammalia,Chiroptera,Hipposideridae,Coelops,robinsoni,6.5,,1.0,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,abae,31.87,,1.5,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,armiger,49.99,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,ater,7.12,,0.99,457.295,1.225
Mammalia,Chiroptera,Hipposideridae,Hipposideros,beatus,6.7,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,bicolor,8.39,,0.99,587.78,1.2
Mammalia,Chiroptera,Hipposideridae,Hipposideros,breviceps,13.21,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,caffer,9.46,,0.995,581.78,2.79
Mammalia,Chiroptera,Hipposideridae,Hipposideros,calcaratus,18.99,,1.5,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,camerunensis,58.98,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,cervinus,8.51,,0.995,,1.31
Mammalia,Chiroptera,Hipposideridae,Hipposideros,cineraceus,3.84,,0.98,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,commersoni,110.0,12.0,0.995,742.46,28.0
Mammalia,Chiroptera,Hipposideridae,Hipposideros,coronatus,15.0,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,corynophyllus,15.07,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,coxi,21.82,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,crumeniferus,21.82,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,curtus,13.21,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,cyclops,32.92,,1.0,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,demissus,46.9,12.0,1.0,365.25,13.0
Mammalia,Chiroptera,Hipposideridae,Hipposideros,diadema,46.9,12.0,1.0,365.25,13.0
Mammalia,Chiroptera,Hipposideridae,Hipposideros,dinops,116.08,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,doriae,4.24,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,durgadasi,3.84,,0.98,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,dyacorum,10.09,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,fuliginosus,31.11,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,fulvus,8.39,13.0,0.995,569.395,1.77
Mammalia,Chiroptera,Hipposideridae,Hipposideros,galeritus,9.34,,0.99,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,gigas,115.42,12.0,1.0,742.46,28.0
Mammalia,Chiroptera,Hipposideridae,Hipposideros,grandis,19.95,,0.98,,3.75
Mammalia,Chiroptera,Hipposideridae,Hipposideros,halophyllus,4.0,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,inexpectatus,136.34,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,inornatus,40.45,12.0,1.0,365.25,13.0
Mammalia,Chiroptera,Hipposideridae,Hipposideros,jonesi,5.49,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,lamottei,24.9,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,lankadiva,44.76,,0.99,510.44,8.71
Mammalia,Chiroptera,Hipposideridae,Hipposideros,larvatus,19.95,,0.98,,3.75
Mammalia,Chiroptera,Hipposideridae,Hipposideros,lekaguli,31.08,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,lylei,62.19,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,macrobullatus,8.39,,0.99,457.295,1.225
Mammalia,Chiroptera,Hipposideridae,Hipposideros,madurae,19.95,,0.98,,3.75
Mammalia,Chiroptera,Hipposideridae,Hipposideros,maggietaylorae,16.1,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,marisae,10.09,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,megalotis,7.2,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,muscinus,14.09,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,nequam,14.09,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,obscurus,9.6,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,papua,18.99,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,pelingensis,116.08,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,pomona,7.3,,0.99,587.78,1.2
Mammalia,Chiroptera,Hipposideridae,Hipposideros,pratti,84.38,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,pygmaeus,3.53,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,ridleyi,9.59,,0.98,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,ruber,10.04,,1.0,581.78,2.79
Mammalia,Chiroptera,Hipposideridae,Hipposideros,semoni,14.0,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,speoris,10.39,,0.995,271.84,2.1
Mammalia,Chiroptera,Hipposideridae,Hipposideros,stenotis,12.0,,,,
Mammalia,Chiroptera,Hipposideridae,Hipposideros,sumbae,19.95,,0.98,,3.75
Mammalia,Chiroptera,Hipposideridae,Hipposideros,thomensis,110.0,12.0,0.995,742.46,28.0
Mammalia,Chiroptera,Hipposideridae,Hipposideros,turpis,33.31,,1.0,,3.0
Mammalia,Chiroptera,Hipposideridae,Hipposideros,wollastoni,6.93,,,,
Mammalia,Chiroptera,Hipposideridae,Paracoelops,megalotis,11.2,,,,
Mammalia,Chiroptera,Hipposideridae,Rhinonicteris,aurantia,8.3,,1.0,451.11,2.52
Mammalia,Chiroptera,Hipposideridae,Triaenops,auritus,5.56,,,,
Mammalia,Chiroptera,Hipposideridae,Triaenops,furculus,5.56,,,,
Mammalia,Chiroptera,Hipposideridae,Triaenops,persicus,13.18,,,,
Mammalia,Chiroptera,Hipposideridae,Triaenops,rufus,11.14,,,,
Mammalia,Chiroptera,Megadermatidae,Cardioderma,cor,26.45,,1.0,,
Mammalia,Chiroptera,Megadermatidae,Lavia,frons,28.0,,1.0,,
Mammalia,Chiroptera,Megadermatidae,Macroderma,gigas,139.0,22.6,1.0,365.25,21.605
Mammalia,Chiroptera,Megadermatidae,Megaderma,lyra,38.94,14.0,1.0,580.38,8.86
Mammalia,Chiroptera,Megadermatidae,Megaderma,spasma,38.6,14.0,1.0,580.38,8.86
Mammalia,Chiroptera,Molossidae,Chaerephon,aloysiisabaudiae,19.54,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,ansorgei,14.53,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,bemmeleni,12.39,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,bivittatus,12.58,,1.0,,
Mammalia,Chiroptera,Molossidae,Chaerephon,bregullae,20.71,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,chapini,7.49,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,gallagheri,8.1,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,jobensis,20.71,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,johorensis,15.69,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,leucogaster,,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,major,15.17,,1.0,,
Mammalia,Chiroptera,Molossidae,Chaerephon,nigeriae,20.14,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,plicatus,21.83,,0.99,,4.5
Mammalia,Chiroptera,Molossidae,Chaerephon,pumilus,10.98,5.0,1.0,140.97,3.63
Mammalia,Chiroptera,Molossidae,Chaerephon,russatus,16.98,,0.99,,
Mammalia,Chiroptera,Molossidae,Chaerephon,shortridgei,7.49,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,solomonis,20.71,,,,
Mammalia,Chiroptera,Molossidae,Chaerephon,tomensis,7.48,,,,
Mammalia,Chiroptera,Molossidae,Cheiromeles,parvidens,169.43,0.5,,,
Mammalia,Chiroptera,Molossidae,Cheiromeles,torquatus,169.43,0.5,,,
Mammalia,Chiroptera,Molossidae,Cynomops,abrasus,35.39,,0.98,,
Mammalia,Chiroptera,Molossidae,Cynomops,greenhalli,15.87,,0.99,,
Mammalia,Chiroptera,Molossidae,Cynomops,mexicanus,,,,,
Mammalia,Chiroptera,Molossidae,Cynomops,paranus,12.16,,,,
Mammalia,Chiroptera,Molossidae,Cynomops,planirostris,12.84,,1.0,,
Mammalia,Chiroptera,Molossidae,Eumops,auripendulus,28.49,,0.99,,
Mammalia,Chiroptera,Molossidae,Eumops,bonariensis,12.22,,1.0,,3.0
Mammalia,Chiroptera,Molossidae,Eumops,dabbenei,58.5,,1.0,,7.53
Mammalia,Chiroptera,Molossidae,Eumops,glaucinus,36.4,,1.02,,4.27
Mammalia,Chiroptera,Molossidae,Eumops,hansae,15.47,,,,
Mammalia,Chiroptera,Molossidae,Eumops,maurus,20.66,,,,
Mammalia,Chiroptera,Molossidae,Eumops,patagonicus,12.22,,1.0,,3.0
Mammalia,Chiroptera,Molossidae,Eumops,perotis,56.5,,1.0,,7.53
Mammalia,Chiroptera,Molossidae,Eumops,trumbulli,56.5,,1.0,,7.53
Mammalia,Chiroptera,Molossidae,Eumops,underwoodi,59.84,,1.0,,
Mammalia,Chiroptera,Molossidae,Molossops,aequatorianus,7.49,,,,
Mammalia,Chiroptera,Molossidae,Molossops,mattogrossensis,7.48,,,,
Mammalia,Chiroptera,Molossidae,Molossops,neglectus,6.91,,,,
Mammalia,Chiroptera,Molossidae,Molossops,temminckii,5.86,,0.99,,1.0
Mammalia,Chiroptera,Molossidae,Molossus,aztecus,14.0,,0.99,103.46,3.49
Mammalia,Chiroptera,Molossidae,Molossus,barnesi,13.85,,0.99,103.46,3.49
Mammalia,Chiroptera,Molossidae,Molossus,coibensis,14.0,,0.995,103.46,3.49
Mammalia,Chiroptera,Molossidae,Molossus,currentium,14.0,,0.99,103.46,3.49
Mammalia,Chiroptera,Molossidae,Molossus,molossus,13.85,,0.99,103.46,3.49
Mammalia,Chiroptera,Molossidae,Molossus,pretiosus,98.0,,0.98,,6.0
Mammalia,Chiroptera,Molossidae,Molossus,rufus,,,,,
Mammalia,Chiroptera,Molossidae,Molossus,sinaloae,21.09,6.0,1.015,365.25,3.79
Mammalia,Chiroptera,Molossidae,Mops,brachypterus,16.0,,0.99,,
Mammalia,Chiroptera,Molossidae,Mops,condylurus,26.59,,1.0,285.63,8.03
Mammalia,Chiroptera,Molossidae,Mops,congicus,42.84,,0.99,,
Mammalia,Chiroptera,Molossidae,Mops,demonstrator,9.74,,1.0,,
Mammalia,Chiroptera,Molossidae,Mops,leucostigma,26.69,,1.0,285.63,8.03
Mammalia,Chiroptera,Molossidae,Mops,midas,35.0,13.0,1.0,365.25,9.5
Mammalia,Chiroptera,Molossidae,Mops,mops,31.12,,,,
Mammalia,Chiroptera,Molossidae,Mops,nanulus,3.88,,1.0,,
Mammalia,Chiroptera,Molossidae,Mops,niangarae,21.23,,0.98,,
Mammalia,Chiroptera,Molossidae,Mops,niveiventer,15.78,,1.0,,
Mammalia,Chiroptera,Molossidae,Mops,petersoni,5.86,,,,
Mammalia,Chiroptera,Molossidae,Mops,sarasinorum,11.2,,,,
Mammalia,Chiroptera,Molossidae,Mops,spurrelli,8.08,,,,
Mammalia,Chiroptera,Molossidae,Mops,thersites,21.99,,1.0,,
Mammalia,Chiroptera,Molossidae,Mops,trevori,21.23,,0.98,,
Mammalia,Chiroptera,Molossidae,Mormopterus,acetabulosus,9.05,,,,
Mammalia,Chiroptera,Molossidae,Mormopterus,beccarii,14.3,,,,
Mammalia,Chiroptera,Molossidae,Mormopterus,doriae,8.41,,,,
Mammalia,Chiroptera,Molossidae,Mormopterus,jugularis,11.56,,,,
Mammalia,Chiroptera,Molossidae,Mormopterus,kalinowskii,7.49,,,,
Mammalia,Chiroptera,Molossidae,Mormopterus,loriae,8.12,6.492,0.99,377.37,2.06
Mammalia,Chiroptera,Molossidae,Mormopterus,minutus,4.27,,,,
Mammalia,Chiroptera,Molossidae,Mormopterus,norfolkensis,8.0,7.0,1.0,,
Mammalia,Chiroptera,Molossidae,Mormopterus,phrudus,6.11,,,,
Mammalia,Chiroptera,Molossidae,Mormopterus,planiceps,9.24,6.492,0.99,377.37,2.06
Mammalia,Chiroptera,Molossidae,Myopterus,daubentonii,18.45,,,,
Mammalia,Chiroptera,Molossidae,Myopterus,whitleyi,11.55,,,,
Mammalia,Chiroptera,Molossidae,Nyctinomops,aurispinosus,18.43,,1.0,,
Mammalia,Chiroptera,Molossidae,Nyctinomops,femorosaccus,14.5,,0.99,,3.5
Mammalia,Chiroptera,Molossidae,Nyctinomops,laticaudatus,13.56,,0.995,,4.01
Mammalia,Chiroptera,Molossidae,Nyctinomops,macrotis,23.0,,0.995,106.54,4.94
Mammalia,Chiroptera,Molossidae,Otomops,formosus,30.39,,,,
Mammalia,Chiroptera,Molossidae,Otomops,madagascariensis,34.92,,0.99,371.23,7.99
Mammalia,Chiroptera,Molossidae,Otomops,martiensseni,34.92,,0.99,371.23,7.99
Mammalia,Chiroptera,Molossidae,Otomops,papuensis,18.45,,,,
Mammalia,Chiroptera,Molossidae,Otomops,secundus,27.55,,,,
Mammalia,Chiroptera,Molossidae,Otomops,wroughtoni,39.15,,1.0,,
Mammalia,Chiroptera,Molossidae,Platymops,setiger,5.37,,1.0,,
Mammalia,Chiroptera,Molossidae,Promops,centralis,29.8,,0.99,,2.44
Mammalia,Chiroptera,Molossidae,Promops,nasutus,15.5,,,,3.57
Mammalia,Chiroptera,Molossidae,Sauromys,petrophilus,14.25,,,,
Mammalia,Chiroptera,Molossidae,Tadarida,aegyptiaca,20.5,10.0,1.0,298.14,3.765
Mammalia,Chiroptera,Molossidae,Tadarida,australis,36.4,,1.0,273.96,4.53
Mammalia,Chiroptera,Molossidae,Tadarida,brasiliensis,12.5,15.0,1.055,336.63,2.995
Mammalia,Chiroptera,Molossidae,Tadarida,fulminans,33.89,,1.0,,
Mammalia,Chiroptera,Molossidae,Tadarida,insignis,35.0,13.0,1.0,365.25,
Mammalia,Chiroptera,Molossidae,Tadarida,kuboriensis,31.6,,1.0,273.96,4.53
Mammalia,Chiroptera,Molossidae,Tadarida,latouchei,35.0,13.0,1.0,365.25,
Mammalia,Chiroptera,Molossidae,Tadarida,lobata,30.39,,,,
Mammalia,Chiroptera,Molossidae,Tadarida,teniotis,35.0,13.0,1.0,365.25,
Mammalia,Chiroptera,Molossidae,Tadarida,ventralis,37.43,,,,
Mammalia,Chiroptera,Molossidae,Tomopeas,ravus,5.61,,,,
Mammalia,Chiroptera,Mormoopidae,Mormoops,blainvillei,10.34,,1.0,,
Mammalia,Chiroptera,Mormoopidae,Mormoops,megalophylla,16.05,,1.0,,0.91
Mammalia,Chiroptera,Mormoopidae,Pteronotus,davyi,9.4,,0.995,365.25,1.15
Mammalia,Chiroptera,Mormoopidae,Pteronotus,gymnonotus,13.6,,0.98,,
Mammalia,Chiroptera,Mormoopidae,Pteronotus,macleayii,12.39,,1.0,,
Mammalia,Chiroptera,Mormoopidae,Pteronotus,parnellii,19.4,,0.995,,
Mammalia,Chiroptera,Mormoopidae,Pteronotus,personatus,11.0,,0.98,,
Mammalia,Chiroptera,Mormoopidae,Pteronotus,quadridens,5.27,,1.21,,2.14
Mammalia,Chiroptera,Mystacinidae,Mystacina,robusta,24.25,7.6,1.0,,3.2
Mammalia,Chiroptera,Mystacinidae,Mystacina,tuberculata,15.0,7.6,1.0,,3.2
Mammalia,Chiroptera,Myzopodidae,Myzopoda,aurita,9.1,,,,
Mammalia,Chiroptera,Natalidae,Chilonatalus,micropus,3.0,,1.0,,
Mammalia,Chiroptera,Natalidae,Chilonatalus,tumidifrons,3.62,,,,
Mammalia,Chiroptera,Natalidae,Natalus,jamaicensis,4.7,20.0,1.0,,1.83
Mammalia,Chiroptera,Natalidae,Natalus,major,4.7,20.0,1.0,,1.83
Mammalia,Chiroptera,Natalidae,Natalus,primus,4.7,20.0,1.0,,1.83
Mammalia,Chiroptera,Natalidae,Natalus,stramineus,4.7,20.0,1.0,,1.83
Mammalia,Chiroptera,Natalidae,Natalus,tumidirostris,5.85,,,,
Mammalia,Chiroptera,Natalidae,Nyctiellus,lepidus,3.88,,,,
Mammalia,Chiroptera,Noctilionidae,Noctilio,albiventris,44.0,13.808,1.0,365.25,6.16
Mammalia,Chiroptera,Noctilionidae,Noctilio,leporinus,44.0,13.808,1.0,365.25,6.16
Mammalia,Chiroptera,Nycteridae,Nycteris,arge,10.79,,0.98,,4.0
Mammalia,Chiroptera,Nycteridae,Nycteris,aurita,7.98,,0.995,,
Mammalia,Chiroptera,Nycteridae,Nycteris,gambiensis,8.16,,1.0,,
Mammalia,Chiroptera,Nycteridae,Nycteris,grandis,29.9,,1.0,,
Mammalia,Chiroptera,Nycteridae,Nycteris,hispida,7.98,,0.995,,
Mammalia,Chiroptera,Nycteridae,Nycteris,intermedia,6.91,,,,
Mammalia,Chiroptera,Nycteridae,Nycteris,javanica,17.78,,1.0,,
Mammalia,Chiroptera,Nycteridae,Nycteris,macrotis,14.49,,0.99,,
Mammalia,Chiroptera,Nycteridae,Nycteris,madagascariensis,16.09,,0.99,,
Mammalia,Chiroptera,Nycteridae,Nycteris,major,15.46,,,,
Mammalia,Chiroptera,Nycteridae,Nycteris,nana,6.98,,1.0,,
Mammalia,Chiroptera,Nycteridae,Nycteris,parisii,7.6,,,,
Mammalia,Chiroptera,Nycteridae,Nycteris,thebaica,9.2,,1.0,,
Mammalia,Chiroptera,Nycteridae,Nycteris,tragata,16.09,,1.0,365.25,
Mammalia,Chiroptera,Nycteridae,Nycteris,vinsoni,17.02,,0.99,,
Mammalia,Chiroptera,Nycteridae,Nycteris,woodi,7.6,,,,
Mammalia,Chiroptera,Phyllostomidae,Ametrida,centurio,11.3,,1.0,,
Mammalia,Chiroptera,Phyllostomidae,Anoura,caudifer,11.16,,0.995,,2.14
Mammalia,Chiroptera,Phyllostomidae,Anoura,cultrata,17.39,,1.22,,3.65
Mammalia,Chiroptera,Phyllostomidae,Anoura,geoffroyi,15.2,10.0,1.0,,5.1
Mammalia,Chiroptera,Phyllostomidae,Anoura,latidens,15.06,,,,
Mammalia,Chiroptera,Phyllostomidae,Ardops,nichollsi,19.23,,0.995,,2.52
Mammalia,Chiroptera,Phyllostomidae,Ariteus,flavescens,10.09,,,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,amplus,61.04,,,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,anderseni,6.91,,0.98,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,aztecus,16.76,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,cinereus,12.7,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,concolor,19.68,,,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,63.9,,,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,fraterculus,45.65,19.217,1.0,288.37,8.9
Mammalia,Chiroptera,Phyllostomidae,Artibeus,glaucus,12.5,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,gnomus,12.31,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,hirsutus,40.42,,0.98,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,inopinatus,18.99,,,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,46.1,19.217,1.0,288.37,8.9
Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,46.1,19.217,1.0,288.37,8.9
Mammalia,Chiroptera,Phyllostomidae,Artibeus,obscurus,45.65,19.217,1.0,288.37,8.9
Mammalia,Chiroptera,Phyllostomidae,Artibeus,phaeotis,11.69,,0.99,,2.52
Mammalia,Chiroptera,Phyllostomidae,Artibeus,toltecus,14.08,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Artibeus,watsoni,12.31,,0.995,,
Mammalia,Chiroptera,Phyllostomidae,Brachyphylla,cavernarum,45.0,,1.0,,
Mammalia,Chiroptera,Phyllostomidae,Brachyphylla,nana,45.0,,1.0,,13.34
Mammalia,Chiroptera,Phyllostomidae,Carollia,brevicauda,14.85,,0.98,,
Mammalia,Chiroptera,Phyllostomidae,Carollia,castanea,13.1,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,16.4,17.0,1.0,258.0,5.0
Mammalia,Chiroptera,Phyllostomidae,Carollia,subrufa,14.47,,0.985,,
Mammalia,Chiroptera,Phyllostomidae,Centurio,senex,23.09,,0.995,,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,doriae,19.9,,1.0,,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,improvisum,35.39,,,,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,salvini,26.3,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,13.91,,0.98,,
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,villosum,23.81,,0.99,,
Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,godmani,7.9,,0.98,,
